2023-08-11 13:11:15 - root - INFO - ------------------------------------------------
2023-08-11 13:11:15 - root - INFO - Correction process
2023-08-11 13:11:15 - root - INFO - ------------------------------------------------
2023-08-11 13:11:15 - root - INFO -    data files
2023-08-11 13:11:15 - root - INFO -       data file: C:/Users/FTrevisan/Documents/GitHub/13C-Citrate CSIA (Umea)/20230714_AccQ-Tag_AA_peak areas_inhouse_script 2.0_IsoCor.tsv
2023-08-11 13:11:15 - root - INFO -       derivatives database: C:\Users\FTrevisan\isocordb\Derivatives.dat
2023-08-11 13:11:15 - root - INFO -       metabolites database: C:\Users\FTrevisan\isocordb\Metabolites.dat
2023-08-11 13:11:15 - root - INFO -    correction parameters
2023-08-11 13:11:15 - root - INFO -       isotopic tracer: 13C
2023-08-11 13:11:15 - root - INFO -       correct natural abundance of the tracer element: 1
2023-08-11 13:11:15 - root - INFO -       isotopic purity of the tracer: [0.01, 0.99]
2023-08-11 13:12:50 - root - INFO - 119_A94.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 120_A95.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 121_A96.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 122_A97.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 123_A98.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 124_A99.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 125_A100.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 127_A101.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 128_A102.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 129_A103.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 130_A104.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 131_A105.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 132_A106.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 133_A107.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 134_A108.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 135_A109.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 137_A110.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 138_A111.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 139_A112.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 140_A113.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 141_A114.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 142_A115.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:50 - root - INFO - 143_A116.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:51 - root - INFO - 144_A117.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:51 - root - INFO - 145_A118.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:51 - root - INFO - 147_A119.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:51 - root - INFO - 148_A120.cdf - ('Threonine', 'AccQ'): processed
2023-08-11 13:12:52 - root - INFO - 018_A1.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:52 - root - INFO - 019_A2.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:52 - root - INFO - 020_A3.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:52 - root - INFO - 021_A4.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:52 - root - INFO - 022_A5.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:52 - root - INFO - 023_A6.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:52 - root - INFO - 024_A7.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:52 - root - INFO - 025_A8.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:52 - root - INFO - 026_A9.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:53 - root - INFO - 027_A10.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:53 - root - INFO - 029_A11.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:53 - root - INFO - 030_A12.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:53 - root - INFO - 031_A13.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:53 - root - INFO - 032_A14.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:53 - root - INFO - 033_A15.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:53 - root - INFO - 034_A17.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:53 - root - INFO - 035_A18.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:54 - root - INFO - 036_A19.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:54 - root - INFO - 037_A20.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:54 - root - INFO - 039_A21.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:54 - root - INFO - 040_A22.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:54 - root - INFO - 041_A23.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:54 - root - INFO - 042_A24.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:54 - root - INFO - 043_A25.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:54 - root - INFO - 044_A26.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:55 - root - INFO - 045_A27.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:55 - root - INFO - 046_A28.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:55 - root - INFO - 047_A29.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:55 - root - INFO - 048_A30.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:55 - root - INFO - 050_A31.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:55 - root - INFO - 051_A32.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:55 - root - INFO - 052_A33.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:55 - root - INFO - 053_A34.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:55 - root - INFO - 054_A35.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:56 - root - INFO - 055_A36.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:56 - root - INFO - 056_A37.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:56 - root - INFO - 057_A38.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:56 - root - INFO - 058_A39.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:56 - root - INFO - 059_A40.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:56 - root - INFO - 061_A41.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:56 - root - INFO - 062_A42.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:56 - root - INFO - 063_A43.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:56 - root - INFO - 064_A44.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:56 - root - INFO - 065_A45.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:56 - root - INFO - 066_A46.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:57 - root - INFO - 067_A47.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:57 - root - INFO - 068_A48.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:57 - root - INFO - 069_A49.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:57 - root - INFO - 070_A50.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:57 - root - INFO - 072_A51.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:57 - root - INFO - 073_A52.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:57 - root - INFO - 074_A53.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:57 - root - INFO - 075_A54.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:57 - root - INFO - 076_A55.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:57 - root - INFO - 077_A56.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:58 - root - INFO - 078_A57.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:58 - root - INFO - 079_A58.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:58 - root - INFO - 080_A59.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:58 - root - INFO - 081_A60.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:58 - root - INFO - 083_A61.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:58 - root - INFO - 084_A62.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:58 - root - INFO - 085_A63.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:58 - root - INFO - 086_A64.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:58 - root - INFO - 087_A65.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:58 - root - INFO - 088_A66.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:59 - root - INFO - 089_A67.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:59 - root - INFO - 090_A68.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:59 - root - INFO - 091_A69.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:59 - root - INFO - 092_A70.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:59 - root - INFO - 094_A71.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:59 - root - INFO - 095_A72.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:59 - root - INFO - 096_A73.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:59 - root - INFO - 097_A74.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:59 - root - INFO - 098_A75.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:12:59 - root - INFO - 099_A76.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:00 - root - INFO - 100_A77.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:00 - root - INFO - 101_A78.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:00 - root - INFO - 102_A79.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:00 - root - INFO - 103_A80.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:00 - root - INFO - 105_A81.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:00 - root - INFO - 106_A82.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:00 - root - INFO - 107_A83.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:00 - root - INFO - 108_A84.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:00 - root - INFO - 109_A85.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:00 - root - INFO - 110_A86.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:01 - root - INFO - 111_A87.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:01 - root - INFO - 112_A88.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:01 - root - INFO - 113_A89.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:01 - root - INFO - 114_A90.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:01 - root - INFO - 116_A91.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:01 - root - INFO - 117_A92.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:01 - root - INFO - 118_A93.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:01 - root - INFO - 119_A94.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:01 - root - INFO - 120_A95.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:01 - root - INFO - 121_A96.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:02 - root - INFO - 122_A97.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:02 - root - INFO - 123_A98.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:02 - root - INFO - 124_A99.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:02 - root - INFO - 125_A100.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:02 - root - INFO - 127_A101.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:02 - root - INFO - 128_A102.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:02 - root - INFO - 129_A103.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:02 - root - INFO - 130_A104.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:02 - root - INFO - 131_A105.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:02 - root - INFO - 132_A106.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:02 - root - INFO - 133_A107.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:03 - root - INFO - 134_A108.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:03 - root - INFO - 135_A109.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:03 - root - INFO - 137_A110.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:03 - root - INFO - 138_A111.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:03 - root - INFO - 139_A112.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:03 - root - INFO - 140_A113.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:03 - root - INFO - 141_A114.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:03 - root - INFO - 142_A115.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:03 - root - INFO - 143_A116.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:03 - root - INFO - 144_A117.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:03 - root - INFO - 145_A118.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:04 - root - INFO - 147_A119.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:04 - root - INFO - 148_A120.cdf - ('Tryptophan', 'AccQ'): processed
2023-08-11 13:13:05 - root - INFO - 018_A1.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:05 - root - INFO - 019_A2.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:05 - root - INFO - 020_A3.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:05 - root - INFO - 021_A4.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:05 - root - INFO - 022_A5.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:05 - root - INFO - 023_A6.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:05 - root - INFO - 024_A7.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:05 - root - INFO - 025_A8.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:05 - root - INFO - 026_A9.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:05 - root - INFO - 027_A10.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:05 - root - INFO - 029_A11.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:05 - root - INFO - 030_A12.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:06 - root - INFO - 031_A13.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:06 - root - INFO - 032_A14.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:06 - root - INFO - 033_A15.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:06 - root - INFO - 034_A17.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:06 - root - INFO - 035_A18.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:06 - root - INFO - 036_A19.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:06 - root - INFO - 037_A20.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:06 - root - INFO - 039_A21.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:06 - root - INFO - 040_A22.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:06 - root - INFO - 041_A23.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:06 - root - INFO - 042_A24.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:06 - root - INFO - 043_A25.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:06 - root - INFO - 044_A26.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:07 - root - INFO - 045_A27.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:07 - root - INFO - 046_A28.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:07 - root - INFO - 047_A29.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:07 - root - INFO - 048_A30.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:07 - root - INFO - 050_A31.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:07 - root - INFO - 051_A32.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:07 - root - INFO - 052_A33.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:07 - root - INFO - 053_A34.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:07 - root - INFO - 054_A35.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:07 - root - INFO - 055_A36.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:07 - root - INFO - 056_A37.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:07 - root - INFO - 057_A38.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:08 - root - INFO - 058_A39.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:08 - root - INFO - 059_A40.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:08 - root - INFO - 061_A41.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:08 - root - INFO - 062_A42.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:08 - root - INFO - 063_A43.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:08 - root - INFO - 064_A44.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:08 - root - INFO - 065_A45.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:08 - root - INFO - 066_A46.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:08 - root - INFO - 067_A47.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:08 - root - INFO - 068_A48.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:08 - root - INFO - 069_A49.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:08 - root - INFO - 070_A50.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:08 - root - INFO - 072_A51.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:09 - root - INFO - 073_A52.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:09 - root - INFO - 074_A53.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:09 - root - INFO - 075_A54.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:09 - root - INFO - 076_A55.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:09 - root - INFO - 077_A56.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:09 - root - INFO - 078_A57.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:09 - root - INFO - 079_A58.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:09 - root - INFO - 080_A59.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:09 - root - INFO - 081_A60.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:09 - root - INFO - 083_A61.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:09 - root - INFO - 084_A62.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:09 - root - INFO - 085_A63.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:10 - root - INFO - 086_A64.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:10 - root - INFO - 087_A65.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:10 - root - INFO - 088_A66.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:10 - root - INFO - 089_A67.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:10 - root - INFO - 090_A68.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:10 - root - INFO - 091_A69.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:10 - root - INFO - 092_A70.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:10 - root - INFO - 094_A71.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:10 - root - INFO - 095_A72.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:10 - root - INFO - 096_A73.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:10 - root - INFO - 097_A74.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:10 - root - INFO - 098_A75.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:11 - root - INFO - 099_A76.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:11 - root - INFO - 100_A77.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:11 - root - INFO - 101_A78.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:11 - root - INFO - 102_A79.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:11 - root - INFO - 103_A80.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:11 - root - INFO - 105_A81.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:11 - root - INFO - 106_A82.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:11 - root - INFO - 107_A83.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:11 - root - INFO - 108_A84.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:11 - root - INFO - 109_A85.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:11 - root - INFO - 110_A86.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:11 - root - INFO - 111_A87.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:12 - root - INFO - 112_A88.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:12 - root - INFO - 113_A89.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:12 - root - INFO - 114_A90.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:12 - root - INFO - 116_A91.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:12 - root - INFO - 117_A92.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:12 - root - INFO - 118_A93.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:12 - root - INFO - 119_A94.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:12 - root - INFO - 120_A95.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:12 - root - INFO - 121_A96.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:12 - root - INFO - 122_A97.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:12 - root - INFO - 123_A98.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:12 - root - INFO - 124_A99.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:13 - root - INFO - 125_A100.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:13 - root - INFO - 127_A101.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:13 - root - INFO - 128_A102.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:13 - root - INFO - 129_A103.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:13 - root - INFO - 130_A104.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:13 - root - INFO - 131_A105.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:13 - root - INFO - 132_A106.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:13 - root - INFO - 133_A107.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:13 - root - INFO - 134_A108.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:13 - root - INFO - 135_A109.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:13 - root - INFO - 137_A110.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:14 - root - INFO - 138_A111.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:14 - root - INFO - 139_A112.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:14 - root - INFO - 140_A113.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:14 - root - INFO - 141_A114.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:14 - root - INFO - 142_A115.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:14 - root - INFO - 143_A116.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:14 - root - INFO - 144_A117.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:14 - root - INFO - 145_A118.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:14 - root - INFO - 147_A119.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:14 - root - INFO - 148_A120.cdf - ('Tyrosine', 'AccQ'): processed
2023-08-11 13:13:15 - root - INFO - 018_A1.cdf - ('Valine', 'AccQ'): processed
2023-08-11 13:13:15 - root - INFO - 019_A2.cdf - ('Valine', 'AccQ'): processed
2023-08-11 13:13:15 - root - INFO - 020_A3.cdf - ('Valine', 'AccQ'): processed
2023-08-11 13:13:15 - root - INFO - 021_A4.cdf - ('Valine', 'AccQ'): processed
2023-08-11 13:13:15 - root - INFO - 022_A5.cdf - ('Valine', 'AccQ'): processed
2023-08-11 13:13:15 - root - INFO - 023_A6.cdf - ('Valine', 'AccQ'): processed
2023-08-11 13:13:15 - root - INFO - 024_A7.cdf - ('Valine', 'AccQ'): processed
