2023-08-11 13:11:16 - root - INFO - ------------------------------------------------
2023-08-11 13:11:16 - root - INFO - Correction process
2023-08-11 13:11:16 - root - INFO - ------------------------------------------------
2023-08-11 13:11:16 - root - INFO -    data files
2023-08-11 13:11:16 - root - INFO -       data file: C:/Users/FTrevisan/Documents/GitHub/13C-Citrate CSIA (Umea)/20230711 3-NPH acids from in-house script_IsoCor.tsv
2023-08-11 13:11:16 - root - INFO -       derivatives database: C:\Users\FTrevisan\isocordb\Derivatives.dat
2023-08-11 13:11:16 - root - INFO -       metabolites database: C:\Users\FTrevisan\isocordb\Metabolites.dat
2023-08-11 13:11:16 - root - INFO -    correction parameters
2023-08-11 13:11:16 - root - INFO -       isotopic tracer: 13C
2023-08-11 13:11:16 - root - INFO -       correct natural abundance of the tracer element: 1
2023-08-11 13:11:16 - root - INFO -       isotopic purity of the tracer: [0.01, 0.99]
2023-08-11 13:12:05 - root - INFO - 142_O115.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:06 - root - INFO - 143_O116.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:06 - root - INFO - 144_O117.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:06 - root - INFO - 145_O118.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:06 - root - INFO - 147_O119.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:06 - root - INFO - 148_O120.cdf - ('Citrate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 018_O1.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 019_O2.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 020_O3.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 021_O4.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 022_O5.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 023_O6.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 024_O7.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 025_O8.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 026_O9.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 027_O10.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 029_O11.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 030_O12.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 031_O13.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 032_O14.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 033_O15.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 034_O17.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 035_O18.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 036_O19.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 037_O20.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 039_O21.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 040_O22.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:09 - root - INFO - 042_O24.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 043_O25.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 044_O26.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 045_O27.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 046_O28.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 047_O29.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 048_O30.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 050_O31.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 051_O32.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 052_O33.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 053_O34.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 054_O35.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 055_O36.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 056_O37.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 057_O38.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 058_O39.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 061_O41.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 062_O42.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 063_O43.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 064_O44.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 065_O45.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 066_O46.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 067_O47.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 068_O48.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 069_O49.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 070_O50.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 072_O51.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 073_O52.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 074_O53.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 075_O54.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 076_O55.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 077_O56.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:10 - root - INFO - 078_O57.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 079_O58.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 080_O59.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 081_O60.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 083_O61.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 084_O62.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 085_O63.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 086_O64.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 087_O65.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 088_O66.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 089_O67.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 090_O68.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 091_O69.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 092_O70.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 094_O71.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 095_O72.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 096_O73.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 097_O74.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 098_O75.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 099_O76.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 100_O77.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 101_O78.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 102_O79.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 103_O80.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 105_O81.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 106_O82.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 107_O83.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 108_O84.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 109_O85.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 110_O86.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 111_O87.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 112_O88.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 113_O89.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 114_O90.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:11 - root - INFO - 116_O91.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 117_O92.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 118_O93.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 119_O94.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 120_O95.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 121_O96.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 122_O97.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 123_O98.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 124_O99.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 125_O100.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 127_O101.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 128_O102.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 129_O103.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 130_O104.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 131_O105.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 132_O106.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 133_O107.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 134_O108.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 135_O109.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 137_O110.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 138_O111.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 139_O112.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 140_O113.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 141_O114.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 142_O115.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 143_O116.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 144_O117.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 145_O118.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 147_O119.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:12 - root - INFO - 148_O120.cdf - ('Oxaloacetate', '2NPH'): processed
2023-08-11 13:12:13 - root - INFO - 018_O1.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:13 - root - INFO - 019_O2.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:13 - root - INFO - 020_O3.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:13 - root - INFO - 021_O4.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:13 - root - INFO - 022_O5.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:13 - root - INFO - 023_O6.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:13 - root - INFO - 024_O7.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:13 - root - INFO - 025_O8.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:13 - root - INFO - 026_O9.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:13 - root - INFO - 027_O10.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:13 - root - INFO - 029_O11.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 030_O12.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 031_O13.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 032_O14.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 033_O15.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 034_O17.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 035_O18.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 036_O19.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 037_O20.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 039_O21.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 040_O22.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 042_O24.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 043_O25.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 044_O26.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 045_O27.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 046_O28.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 047_O29.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 048_O30.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 050_O31.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 051_O32.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 052_O33.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 053_O34.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 054_O35.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:14 - root - INFO - 055_O36.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 056_O37.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 057_O38.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 058_O39.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 061_O41.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 062_O42.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 063_O43.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 064_O44.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 065_O45.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 066_O46.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 067_O47.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 068_O48.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 069_O49.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 070_O50.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 072_O51.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 073_O52.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 074_O53.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 075_O54.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 076_O55.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 077_O56.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 078_O57.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 079_O58.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 080_O59.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 081_O60.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 083_O61.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:15 - root - INFO - 084_O62.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 085_O63.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 086_O64.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 087_O65.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 088_O66.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 089_O67.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 090_O68.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 091_O69.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 092_O70.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 094_O71.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 095_O72.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 096_O73.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 097_O74.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 098_O75.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 099_O76.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 100_O77.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 101_O78.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 102_O79.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 103_O80.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 105_O81.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 106_O82.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 107_O83.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 108_O84.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 109_O85.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 110_O86.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 111_O87.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:16 - root - INFO - 112_O88.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 113_O89.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 114_O90.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 116_O91.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 117_O92.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 118_O93.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 119_O94.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 120_O95.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 121_O96.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 122_O97.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 123_O98.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 124_O99.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 125_O100.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 127_O101.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 128_O102.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 129_O103.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 130_O104.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 131_O105.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 132_O106.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 133_O107.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 134_O108.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 135_O109.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 137_O110.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 138_O111.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 139_O112.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:17 - root - INFO - 140_O113.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:18 - root - INFO - 141_O114.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:18 - root - INFO - 142_O115.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:18 - root - INFO - 143_O116.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:18 - root - INFO - 144_O117.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:18 - root - INFO - 145_O118.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:18 - root - INFO - 147_O119.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:18 - root - INFO - 148_O120.cdf - ('Oxoglutarate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 018_O1.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 019_O2.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 020_O3.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 021_O4.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 022_O5.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 023_O6.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 024_O7.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 025_O8.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 026_O9.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 027_O10.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 029_O11.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 030_O12.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 031_O13.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 032_O14.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 033_O15.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 034_O17.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 035_O18.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 036_O19.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 037_O20.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 039_O21.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:19 - root - INFO - 040_O22.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 042_O24.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 043_O25.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 044_O26.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 045_O27.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 046_O28.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 047_O29.cdf - ('Aconitate', '3NPH'): processed
